gameid,url,league,split,date,week,game,patchno,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,k,d,a,teamkills,teamdeaths,doubles,triples,quadras,pentas,fb,fbassist,fbvictim,fbtime,kpm,okpm,ckpm,fd,fdtime,teamdragkills,oppdragkills,elementals,oppelementals,firedrakes,waterdrakes,earthdrakes,airdrakes,elders,oppelders,herald,heraldtime,ft,fttime,firstmidouter,firsttothreetowers,teamtowerkills,opptowerkills,fbaron,fbarontime,teambaronkills,oppbaronkills,dmgtochamps,dmgtochampsperminute,dmgshare,earnedgoldshare,wards,wpm,wardshare,wardkills,wcpm,visionwards,visionwardbuys,visiblewardclearrate,invisiblewardclearrate,totalgold,earnedgpm,goldspent,gspd,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,oppgoldat10,gdat10,goldat15,oppgoldat15,gdat15,xpat10,oppxpat10,xpdat10,csat10,oppcsat10,csdat10,csat15,oppcsat15,csdat15
1002490120,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490120?gameHash=f135eab7520c7589&tab=overview,WC,2018-W,43383.0891782407,G,1,8.19,2,Blue,Jungle,Score,KT Rolster,Kindred,Sion,Tahm Kench,Olaf,Skarner,LeBlanc,32.8833333333333,1,1,1,8,14,4,0,0,0,0,0,0,0,4.98336666666667,0.0304105423213381,0,0.547389761784085,0,10.0578833333333,1,3,0,3,0,0,0,0,0,0,1,,1,17.2012833333333,1,1,10,2,1,23.66795,1,0,4993,151.839837810441,0.11461824525963,0.161251320150042,12,0.364926507856057,0.0930232558139535,25,0.760263558033452,9,9, , ,11385,215.442878864673,9850,0.157721796276013,26,154,106,10,5.47389761784085,3096,2858,238,4677,4387,290,3675,2929,746,64,44,20,95,81,14
1002490120,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490120?gameHash=f135eab7520c7589&tab=overview,WC,2018-W,43383.0891782407,G,1,8.19,3,Blue,Middle,Ucal,KT Rolster,Syndra,Sion,Tahm Kench,Olaf,Skarner,LeBlanc,32.8833333333333,1,7,0,5,14,4,0,0,0,0,0,0,0,4.98336666666667,0.212873796249366,0,0.547389761784085,0,10.0578833333333,1,3,0,0,0,0,0,0,0,0,1,,1,17.2012833333333,1,1,10,2,1,23.66795,1,0,12874,391.505321844906,0.295532803819843,0.28518609563349,23,0.699442473390775,0.178294573643411,7,0.212873796249366,12,13, , ,16830,381.028281804359,14725,0.177449168207024,359,25,20,1,11.6776482513938,3703,2989,714,5958,4907,1051,5149,4146,1003,94,72,22,156,132,24
1002490120,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490120?gameHash=f135eab7520c7589&tab=overview,WC,2018-W,43383.0891782407,G,1,8.19,4,Blue,ADC,Deft,KT Rolster,Xayah,Sion,Tahm Kench,Olaf,Skarner,LeBlanc,32.8833333333333,1,4,1,4,14,4,0,0,0,0,0,0,1,4.98336666666667,0.121642169285352,0.0304105423213381,0.547389761784085,0,10.0578833333333,1,3,1,0,0,0,0,1,0,0,1,,1,17.2012833333333,1,1,10,2,1,23.66795,1,0,11459,348.474404460213,0.263050364997016,0.251385702319822,15,0.456158134820071,0.116279069767442,11,0.334515965534719,5,5, , ,15345,335.868626457172,12775,0.00785854616895874,331,11,4,0,10.4004054738976,3336,3442,-106,4960,5239,-279,3188,3291,-103,91,78,13,137,135,2
1002490120,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490120?gameHash=f135eab7520c7589&tab=overview,WC,2018-W,43383.0891782407,G,1,8.19,5,Blue,Support,Mata,KT Rolster,Thresh,Sion,Tahm Kench,Olaf,Skarner,LeBlanc,32.8833333333333,1,1,1,11,14,4,0,0,0,0,0,0,0,4.98336666666667,0.0304105423213381,0.0304105423213381,0.547389761784085,0,10.0578833333333,1,3,0,0,0,0,0,0,0,0,1,,1,17.2012833333333,1,1,10,2,1,23.66795,1,0,3324,101.084642676128,0.0763050364997016,0.0924669507265377,66,2.00709579320831,0.511627906976744,17,0.516979219462747,28,30, , ,8363,123.542219969589,7050,-0.0717948717948718,43,4,4,0,1.42929548910289,1991,2725,-734,2882,3781,-899,2509,3108,-599,13,3,10,19,7,12
1002490120,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490120?gameHash=f135eab7520c7589&tab=overview,WC,2018-W,43383.0891782407,G,1,8.19,6,Red,Top,Impact,Team Liquid,Urgot,Irelia,Alistar,Akali,Taliyah,Camille,32.8833333333333,0,2,5,0,4,14,0,0,0,0,0,0,0,4.98336666666667,0.0608210846426761,0.0304105423213381,0.547389761784085,0,10.0578833333333,3,1,0,0,0,0,0,0,0,0,0,,0,17.2012833333333,0,0,2,10,0,23.66795,0,1,13462,409.386720729853,0.33605431987818,0.219708104219127,15,0.456158134820071,0.109489051094891,5,0.15205271160669,4,4, , ,11141,208.022706538267,10950,-0.0704845814977974,259,9,5,0,8.1500253421186,3243,3423,-180,4995,5425,-430,4769,4535,234,84,87,-3,135,150,-15
1002490120,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490120?gameHash=f135eab7520c7589&tab=overview,WC,2018-W,43383.0891782407,G,1,8.19,7,Red,Jungle,Xmithie,Team Liquid,Gragas,Irelia,Alistar,Akali,Taliyah,Camille,32.8833333333333,0,0,3,2,4,14,0,0,0,0,0,1,0,4.98336666666667,0,0.0304105423213381,0.547389761784085,1,10.0578833333333,3,1,3,0,2,1,0,0,0,0,0,,0,17.2012833333333,0,0,2,10,0,23.66795,0,1,6960,211.657374556513,0.173743728001198,0.139796495195025,19,0.577800304105423,0.138686131386861,9,0.273694880892043,14,16, , ,8653,132.361277242777,8410,-0.157721796276013,19,137,102,0,4.74404460212874,2858,3096,-238,4387,4677,-290,2929,3675,-746,44,64,-20,81,95,-14
1002490120,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490120?gameHash=f135eab7520c7589&tab=overview,WC,2018-W,43383.0891782407,G,1,8.19,8,Red,Middle,Pobelter,Team Liquid,Ryze,Irelia,Alistar,Akali,Taliyah,Camille,32.8833333333333,0,0,2,1,4,14,0,0,0,0,0,0,0,4.98336666666667,0,0.212873796249366,0.547389761784085,0,10.0578833333333,3,1,0,0,0,0,0,0,0,0,0,,0,17.2012833333333,0,0,2,10,0,23.66795,0,1,6211,188.879878357831,0.155046306697621,0.253657690528804,22,0.669031931069437,0.160583941605839,10,0.304105423213381,11,11, , ,12198,240.166649771921,12325,-0.177449168207024,324,21,19,0,10.4916371008616,2989,3703,-714,4907,5958,-1051,4146,5149,-1003,72,94,-22,132,156,-24
1002490120,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490120?gameHash=f135eab7520c7589&tab=overview,WC,2018-W,43383.0891782407,G,1,8.19,9,Red,ADC,Doublelift,Team Liquid,Kai'Sa,Irelia,Alistar,Akali,Taliyah,Camille,32.8833333333333,0,1,1,2,4,14,0,0,0,0,0,1,0,4.98336666666667,0.0304105423213381,0.121642169285352,0.547389761784085,0,10.0578833333333,3,1,0,1,0,0,0,0,0,0,0,,0,17.2012833333333,0,0,2,10,0,23.66795,0,1,11197,340.506842372022,0.279512718739859,0.280926563543861,14,0.425747592498733,0.102189781021898,12,0.364926507856057,5,5, , ,13047,265.985200202737,12675,-0.00785854616895874,336,28,24,4,11.0694374049671,3442,3336,106,5239,4960,279,3291,3188,103,78,91,-13,135,137,-2
1002490120,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490120?gameHash=f135eab7520c7589&tab=overview,WC,2018-W,43383.0891782407,G,1,8.19,10,Red,Support,Olleh,Team Liquid,Rakan,Irelia,Alistar,Akali,Taliyah,Camille,32.8833333333333,0,1,3,2,4,14,0,0,0,0,1,0,0,4.98336666666667,0.0304105423213381,0.0304105423213381,0.547389761784085,0,10.0578833333333,3,1,0,0,0,0,0,0,0,0,0,,0,17.2012833333333,0,0,2,10,0,23.66795,0,1,2229,67.7850988342625,0.0556429266831424,0.105911146513182,67,2.03750633552965,0.489051094890511,13,0.395337050177395,22,23, , ,7598,100.278155093766,7575,0.0717948717948718,16,0,0,0,0.486568677141409,2725,1991,734,3781,2882,899,3108,2509,599,3,13,-10,7,19,-12
1002490120,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490120?gameHash=f135eab7520c7589&tab=overview,WC,2018-W,43383.0891782407,G,1,8.19,100,Blue,Team,Team,KT Rolster, ,Sion,Tahm Kench,Olaf,Skarner,LeBlanc,32.8833333333333,1,14,4,35,14,4, , , , ,0,0,1,4.98336666666667,0.425747592498733,0.121642169285352,0.547389761784085,0,10.0578833333333,1,3,1,3,0,0,0,1,0,0,1,18.2765833333333,1,17.2012833333333,1,1,10,2,1,23.66795,1,0,43562,1324.74404460213, , ,129,3.92295995945261,1,66,2.00709579320831,57,61,0.672131147540984,0.328947368421053,65437,1336.0689305626,56150,0.0779941712541056,1068,207,141,11,38.773441459706,15549,15257,292,23902,23309,593,19056,18243,813,349,281,68,557,490,67
1002490120,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490120?gameHash=f135eab7520c7589&tab=overview,WC,2018-W,43383.0891782407,G,1,8.19,200,Red,Team,Team,Team Liquid, ,Irelia,Alistar,Akali,Taliyah,Camille,32.8833333333333,0,4,14,7,4,14, , , , ,1,1,0,4.98336666666667,0.121642169285352,0.425747592498733,0.547389761784085,1,10.0578833333333,3,1,3,1,2,1,0,0,0,0,0,18.2765833333333,0,17.2012833333333,0,0,2,10,0,23.66795,0,1,40059,1218.21591485048, , ,137,4.16624429802332,1,49,1.49011657374557,56,59,0.483870967741935,0.283582089552239,52637,946.813988849468,51935,-0.0779941712541056,954,195,150,4,34.9417131272174,15257,15549,-292,23309,23902,-593,18243,19056,-813,281,349,-68,490,557,-67
1002490133,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490133?gameHash=ea04dd54fac85f7f&tab=overview,WC,2018-W,43383.1663541667,G,1,8.19,1,Blue,Top,ray,Edward Gaming,Ornn,Aatrox,Irelia,Tahm Kench,Darius,Sion,41.75,1,1,3,9,18,12,0,0,0,0,0,0,0,4.91811666666667,0.0239520958083832,0.0958083832335329,0.718562874251497,0,12.5654333333333,1,1,0,0,0,0,0,0,0,0,1,,1,16.8812833333333,1,0,8,3,1,39.1818166666667,1,0,16857,403.760479041916,0.182775296005551,0.189450632751469,22,0.526946107784431,0.146666666666667,6,0.143712574850299,6,8, , ,14383,215.501796407186,13880,0.0445590130730989,299,4,0,0,7.25748502994012,3380,3062,318,5174,4773,401,4839,4287,552,85,73,12,138,126,12
1002490133,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490133?gameHash=ea04dd54fac85f7f&tab=overview,WC,2018-W,43383.1663541667,G,1,8.19,2,Blue,Jungle,Haro,Edward Gaming,Olaf,Aatrox,Irelia,Tahm Kench,Darius,Sion,41.75,1,6,3,9,18,12,0,0,0,0,0,0,1,4.91811666666667,0.143712574850299,0.0479041916167665,0.718562874251497,1,12.5654333333333,1,1,1,1,0,0,1,0,0,0,1,,1,16.8812833333333,1,0,8,3,1,39.1818166666667,1,0,11095,265.748502994012,0.120299692067485,0.169636352150934,26,0.622754491017964,0.173333333333333,18,0.431137724550898,22,22, , ,13442,192.962874251497,11400,0.0176991150442478,39,146,102,9,4.4311377245509,3301,3637,-336,4686,5140,-454,3329,3966,-637,45,66,-21,77,94,-17
1002490133,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490133?gameHash=ea04dd54fac85f7f&tab=overview,WC,2018-W,43383.1663541667,G,1,8.19,3,Blue,Middle,Scout,Edward Gaming,Syndra,Aatrox,Irelia,Tahm Kench,Darius,Sion,41.75,1,5,2,9,18,12,1,0,0,0,0,0,0,4.91811666666667,0.119760479041916,0.0718562874251497,0.718562874251497,0,12.5654333333333,1,1,0,0,0,0,0,0,0,0,1,,1,16.8812833333333,1,0,8,3,1,39.1818166666667,1,0,23666,566.850299401198,0.256603200763326,0.244513697332126,18,0.431137724550898,0.12,18,0.431137724550898,13,14, , ,16998,278.136526946108,16050,0.191126279863481,332,38,34,4,8.8622754491018,3738,3717,21,5905,5501,404,5404,4821,583,104,86,18,174,143,31
1002490133,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490133?gameHash=ea04dd54fac85f7f&tab=overview,WC,2018-W,43383.1663541667,G,1,8.19,4,Blue,ADC,iBOY,Edward Gaming,Xayah,Aatrox,Irelia,Tahm Kench,Darius,Sion,41.75,1,5,1,8,18,12,1,0,0,0,0,0,0,4.91811666666667,0.119760479041916,0.0479041916167665,0.718562874251497,0,12.5654333333333,1,1,0,0,0,0,0,0,0,0,1,,1,16.8812833333333,1,0,8,3,1,39.1818166666667,1,0,35601,852.718562874251,0.386010755952639,0.29336505864269,19,0.455089820359281,0.126666666666667,32,0.766467065868264,8,8, , ,19318,333.705389221557,17450,0.0499265785609398,410,47,33,0,10.9461077844311,3464,3650,-186,5502,5402,100,3564,3664,-100,99,94,5,164,147,17
1002490133,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490133?gameHash=ea04dd54fac85f7f&tab=overview,WC,2018-W,43383.1663541667,G,1,8.19,5,Blue,Support,meiko,Edward Gaming,Leona,Aatrox,Irelia,Tahm Kench,Darius,Sion,41.75,1,1,3,12,18,12,0,0,0,0,0,0,0,4.91811666666667,0.0239520958083832,0.0239520958083832,0.718562874251497,0,12.5654333333333,1,1,0,0,0,0,0,0,0,0,1,,1,16.8812833333333,1,0,8,3,1,39.1818166666667,1,0,5009,119.976047904192,0.0543110552109988,0.103034259122781,65,1.55688622754491,0.433333333333333,5,0.119760479041916,20,21, , ,10279,117.202395209581,9275,0.12,73,0,0,0,1.74850299401198,2033,2463,-430,2972,3401,-429,2762,2481,281,16,2,14,27,10,17
1002490133,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490133?gameHash=ea04dd54fac85f7f&tab=overview,WC,2018-W,43383.1663541667,G,1,8.19,6,Red,Top,Liang,MAD Team,Cho'gath,Akali,Kai'sa,Urgot,Lee Sin,Camille,41.75,0,4,5,2,12,18,0,0,0,0,0,0,0,4.91811666666667,0.0958083832335329,0.0239520958083832,0.718562874251497,0,12.5654333333333,1,1,0,0,0,0,0,0,0,0,0,,0,16.8812833333333,0,1,3,8,0,39.1818166666667,0,1,14437,345.796407185629,0.160430719310138,0.211393749367857,20,0.479041916167665,0.112994350282486,7,0.167664670658683,6,7, , ,13746,200.244311377246,13275,-0.0445590130730989,290,8,0,0,7.1377245508982,3062,3380,-318,4773,5174,-401,4287,4839,-552,73,85,-12,126,138,-12
1002490133,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490133?gameHash=ea04dd54fac85f7f&tab=overview,WC,2018-W,43383.1663541667,G,1,8.19,7,Red,Jungle,Kongyue,MAD Team,Gragas,Akali,Kai'sa,Urgot,Lee Sin,Camille,41.75,0,2,4,8,12,18,0,0,0,0,0,1,0,4.91811666666667,0.0479041916167665,0.143712574850299,0.718562874251497,0,12.5654333333333,1,1,1,1,0,0,1,0,0,0,0,,0,16.8812833333333,0,1,3,8,0,39.1818166666667,0,1,12254,293.508982035928,0.136172198824301,0.166182866390209,27,0.646706586826347,0.152542372881356,12,0.287425149700599,24,25, , ,11958,157.417964071856,11200,-0.0176991150442478,41,150,104,5,4.5748502994012,3637,3301,336,5140,4686,454,3966,3329,637,66,45,21,94,77,17
1002490133,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490133?gameHash=ea04dd54fac85f7f&tab=overview,WC,2018-W,43383.1663541667,G,1,8.19,8,Red,Middle,Uniboy,MAD Team,Zoe,Akali,Kai'sa,Urgot,Lee Sin,Camille,41.75,0,3,4,8,12,18,0,0,0,0,1,0,0,4.91811666666667,0.0718562874251497,0.119760479041916,0.718562874251497,0,12.5654333333333,1,1,0,0,0,0,0,0,0,0,0,,0,16.8812833333333,0,1,3,8,0,39.1818166666667,0,1,20364,487.760479041916,0.226294324861928,0.234353191058966,21,0.502994011976048,0.11864406779661,4,0.0958083832335329,7,10, , ,14654,221.992814371258,13250,-0.191126279863481,311,11,9,0,7.7125748502994,3717,3738,-21,5501,5905,-404,4821,5404,-583,86,104,-18,143,174,-31
1002490133,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490133?gameHash=ea04dd54fac85f7f&tab=overview,WC,2018-W,43383.1663541667,G,1,8.19,9,Red,ADC,Breeze,MAD Team,Ezreal,Akali,Kai'sa,Urgot,Lee Sin,Camille,41.75,0,2,3,4,12,18,0,0,0,0,0,0,0,4.91811666666667,0.0479041916167665,0.119760479041916,0.718562874251497,0,12.5654333333333,1,1,0,0,0,0,0,0,0,0,0,,0,16.8812833333333,0,1,3,8,0,39.1818166666667,0,1,40023,958.634730538922,0.444754358866084,0.300121371497927,18,0.431137724550898,0.101694915254237,10,0.239520958083832,4,4, , ,17255,284.292215568862,16600,-0.0499265785609398,375,54,43,5,10.2754491017964,3650,3464,186,5402,5502,-100,3664,3564,100,94,99,-5,147,164,-17
1002490133,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490133?gameHash=ea04dd54fac85f7f&tab=overview,WC,2018-W,43383.1663541667,G,1,8.19,10,Red,Support,K,MAD Team,Rakan,Akali,Kai'sa,Urgot,Lee Sin,Camille,41.75,0,1,2,5,12,18,0,0,0,0,0,0,0,4.91811666666667,0.0239520958083832,0.0239520958083832,0.718562874251497,0,12.5654333333333,1,1,0,0,0,0,0,0,0,0,0,,0,16.8812833333333,0,1,3,8,0,39.1818166666667,0,1,2911,69.7245508982036,0.0323483981375501,0.087948821685041,91,2.17964071856287,0.514124293785311,42,1.0059880239521,32,33, , ,8864,83.3101796407186,8225,-0.12,42,0,0,0,1.0059880239521,2463,2033,430,3401,2972,429,2481,2762,-281,2,16,-14,10,27,-17
1002490133,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490133?gameHash=ea04dd54fac85f7f&tab=overview,WC,2018-W,43383.1663541667,G,1,8.19,100,Blue,Team,Team,Edward Gaming, ,Aatrox,Irelia,Tahm Kench,Darius,Sion,41.75,1,18,12,47,18,12, , , , ,0,0,1,4.91811666666667,0.431137724550898,0.287425149700599,0.718562874251497,1,12.5654333333333,1,1,1,1,0,0,1,0,0,0,1,17.1768833333333,1,16.8812833333333,1,0,8,3,1,39.1818166666667,1,0,92228,2209.05389221557, , ,150,3.59281437125748,1,79,1.89221556886228,69,73,0.5,0.4,74420,1137.50898203593,68055,0.0842999885149879,1153,235,169,13,33.2455089820359,15916,16529,-613,24239,24217,22,19898,19219,679,349,321,28,580,520,60
1002490133,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490133?gameHash=ea04dd54fac85f7f&tab=overview,WC,2018-W,43383.1663541667,G,1,8.19,200,Red,Team,Team,MAD Team, ,Akali,Kai'sa,Urgot,Lee Sin,Camille,41.75,0,12,18,27,12,18, , , , ,1,1,0,4.91811666666667,0.287425149700599,0.431137724550898,0.718562874251497,0,12.5654333333333,1,1,1,1,0,0,1,0,0,0,0,17.1768833333333,0,16.8812833333333,0,1,3,8,0,39.1818166666667,0,1,89989,2155.4251497006, , ,177,4.23952095808383,1,75,1.79640718562874,73,79,0.5,0.5,66477,947.25748502994,62550,-0.0842999885149879,1059,223,156,10,30.7065868263473,16529,15916,613,24217,24239,-22,19219,19898,-679,321,349,-28,520,580,-60
1002490142,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490142?gameHash=83c321490ffa84f2&tab=overview,WC,2018-W,43383.2147916667,G,1,8.19,1,Blue,Top,Zeros,Phong Vu Buffalo,Urgot,LeBlanc,Xin Zhao,Akali,Lee Sin,Irelia,27.0833333333333,0,1,1,0,1,11,0,0,0,0,0,0,0,3.73166666666667,0.0369230769230769,0.0738461538461539,0.443076923076923,0,9.3946,2,1,0,0,0,0,0,0,0,0,1,,0,12.84795,0,0,1,7,0,24.6238833333333,0,1,9875,364.615384615385,0.324185023472637,0.278921303799748,14,0.516923076923077,0.152173913043478,7,0.258461538461538,5,5, , ,9786,228.753230769231,8975,-0.0165745856353591,246,5,5,0,9.26769230769231,3337,2937,400,5346,4748,598,5001,4640,361,92,71,21,145,124,21
1002490142,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490142?gameHash=83c321490ffa84f2&tab=overview,WC,2018-W,43383.2147916667,G,1,8.19,2,Blue,Jungle,Meliodas,Phong Vu Buffalo,Graves,LeBlanc,Xin Zhao,Akali,Lee Sin,Irelia,27.0833333333333,0,0,1,1,1,11,0,0,0,0,0,0,0,3.73166666666667,0,0.221538461538462,0.443076923076923,0,9.3946,2,1,2,1,1,1,0,0,0,0,1,,0,12.84795,0,0,1,7,0,24.6238833333333,0,1,5309,196.024615384615,0.174288434391517,0.178570142265442,11,0.406153846153846,0.119565217391304,10,0.369230769230769,10,10, , ,7557,146.451692307692,7025,-0.334814814814815,29,125,91,4,5.68615384615385,3168,3606,-438,4438,6231,-1793,3840,3442,398,63,58,5,88,100,-12
1002490142,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490142?gameHash=83c321490ffa84f2&tab=overview,WC,2018-W,43383.2147916667,G,1,8.19,3,Blue,Middle,Naul,Phong Vu Buffalo,Syndra,LeBlanc,Xin Zhao,Akali,Lee Sin,Irelia,27.0833333333333,0,0,2,1,1,11,0,0,0,0,0,0,0,3.73166666666667,0,0,0.443076923076923,0,9.3946,2,1,0,0,0,0,0,0,0,0,1,,0,12.84795,0,0,1,7,0,24.6238833333333,0,1,5680,209.723076923077,0.186467942615147,0.202025931928687,16,0.590769230769231,0.173913043478261,3,0.110769230769231,7,8, , ,8078,165.688615384615,6900,-0.106346483704974,200,20,20,0,8.12307692307692,3162,3347,-185,4940,4820,120,4782,4724,58,87,91,-4,139,128,11
1002490142,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490142?gameHash=83c321490ffa84f2&tab=overview,WC,2018-W,43383.2147916667,G,1,8.19,4,Blue,ADC,BigKoro,Phong Vu Buffalo,Varus,LeBlanc,Xin Zhao,Akali,Lee Sin,Irelia,27.0833333333333,0,0,5,1,1,11,0,0,0,0,0,0,1,3.73166666666667,0,0.110769230769231,0.443076923076923,0,9.3946,2,1,0,0,0,0,0,0,0,0,1,,0,12.84795,0,0,1,7,0,24.6238833333333,0,1,5876,216.96,0.192902399789895,0.238987934449847,12,0.443076923076923,0.130434782608696,8,0.295384615384615,4,5, , ,8899,196.002461538462,8625,-0.249175336209084,229,12,5,0,8.89846153846154,3139,3296,-157,5009,5536,-527,2948,3231,-283,84,82,2,136,143,-7
1002490142,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490142?gameHash=83c321490ffa84f2&tab=overview,WC,2018-W,43383.2147916667,G,1,8.19,5,Blue,Support,Palette,Phong Vu Buffalo,Tahm Kench,LeBlanc,Xin Zhao,Akali,Lee Sin,Irelia,27.0833333333333,0,0,2,1,1,11,0,0,0,0,0,0,0,3.73166666666667,0,0,0.443076923076923,0,9.3946,2,1,0,0,0,0,0,0,0,0,1,,0,12.84795,0,0,1,7,0,24.6238833333333,0,1,3721,137.390769230769,0.122156199730803,0.101494687556276,39,1.44,0.423913043478261,7,0.258461538461538,14,14, , ,5845,83.2393846153846,5750,0.100456621004566,68,0,0,0,2.51076923076923,2073,2145,-72,3226,3268,-42,2861,2606,255,22,12,10,35,14,21
1002490142,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490142?gameHash=83c321490ffa84f2&tab=overview,WC,2018-W,43383.2147916667,G,1,8.19,6,Red,Top,Hanabi,Flash Wolves,Aatrox,Jayce,Rakan,Kindred,Olaf,Camille,27.0833333333333,1,2,0,2,11,1,0,0,0,0,0,0,0,3.73166666666667,0.0738461538461539,0.0369230769230769,0.443076923076923,0,9.3946,1,2,0,0,0,0,0,0,0,0,0,,1,12.84795,1,1,7,1,1,24.6238833333333,1,0,7923,292.541538461538,0.225552993423862,0.236466093600764,13,0.48,0.136842105263158,11,0.406153846153846,4,5, , ,11018,274.242461538462,9125,0.0165745856353591,214,41,24,0,9.41538461538462,2937,3337,-400,4748,5346,-598,4640,5001,-361,71,92,-21,124,145,-21
1002490142,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490142?gameHash=83c321490ffa84f2&tab=overview,WC,2018-W,43383.2147916667,G,1,8.19,7,Red,Jungle,Moojin,Flash Wolves,Taliyah,Jayce,Rakan,Kindred,Olaf,Camille,27.0833333333333,1,6,0,3,11,1,0,0,0,0,1,0,0,3.73166666666667,0.221538461538462,0,0.443076923076923,1,9.3946,1,2,1,2,1,0,0,0,0,0,0,,1,12.84795,1,1,7,1,1,24.6238833333333,1,0,11357,419.335384615385,0.323312551598485,0.235510983763133,14,0.516923076923077,0.147368421052632,7,0.258461538461538,13,13, , ,10988,273.134769230769,9850,0.334814814814815,38,117,77,11,5.72307692307692,3606,3168,438,6231,4438,1793,3442,3840,-398,58,63,-5,100,88,12
1002490142,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490142?gameHash=83c321490ffa84f2&tab=overview,WC,2018-W,43383.2147916667,G,1,8.19,8,Red,Middle,Maple,Flash Wolves,Sion,Jayce,Rakan,Kindred,Olaf,Camille,27.0833333333333,1,0,0,6,11,1,0,0,0,0,0,0,0,3.73166666666667,0,0,0.443076923076923,0,9.3946,1,2,0,0,0,0,0,0,0,0,0,,1,12.84795,1,1,7,1,1,24.6238833333333,1,0,4263,157.403076923077,0.121359637885387,0.177153772683859,16,0.590769230769231,0.168421052631579,4,0.147692307692308,7,7, , ,9155,205.454769230769,7675,0.106346483704974,201,0,0,0,7.42153846153846,3347,3162,185,4820,4940,-120,4724,4782,-58,91,87,4,128,139,-11
1002490142,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490142?gameHash=83c321490ffa84f2&tab=overview,WC,2018-W,43383.2147916667,G,1,8.19,9,Red,ADC,Betty,Flash Wolves,Kai'Sa,Jayce,Rakan,Kindred,Olaf,Camille,27.0833333333333,1,3,0,5,11,1,0,0,0,0,0,1,0,3.73166666666667,0.110769230769231,0,0.443076923076923,0,9.3946,1,2,0,0,0,0,0,0,0,0,0,,1,12.84795,1,1,7,1,1,24.6238833333333,1,0,8358,308.603076923077,0.237936629942779,0.275530085959885,12,0.443076923076923,0.126315789473684,9,0.332307692307692,3,4, , ,12245,319.547076923077,11080,0.249175336209084,258,17,12,0,10.1538461538462,3296,3139,157,5536,5009,527,3231,2948,283,82,84,-2,143,136,7
1002490142,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490142?gameHash=83c321490ffa84f2&tab=overview,WC,2018-W,43383.2147916667,G,1,8.19,10,Red,Support,SwordArt,Flash Wolves,Alistar,Jayce,Rakan,Kindred,Olaf,Camille,27.0833333333333,1,0,1,7,11,1,0,0,0,0,0,1,0,3.73166666666667,0,0,0.443076923076923,0,9.3946,1,2,0,0,0,0,0,0,0,0,0,,1,12.84795,1,1,7,1,1,24.6238833333333,1,0,3226,119.113846153846,0.0918381871494861,0.0753390639923591,40,1.47692307692308,0.421052631578947,4,0.147692307692308,10,10, , ,5957,87.3747692307692,5200,-0.100456621004566,21,0,0,0,0.775384615384615,2145,2073,72,3268,3226,42,2606,2861,-255,12,22,-10,14,35,-21
